id,hourly_wage,latitude,longitude,has_overtime,monthly_hours
JOB07425,1558,35.328165,136.992253,1,165
JOB07426,1473,35.033785,135.708149,1,145
JOB07427,1360,35.024643,135.135651,1,153
JOB07428,1027,31.897083,131.223621,0,157
JOB07429,1696,34.915068,136.904265,0,148
JOB07430,1550,34.696949,135.154690,1,210
JOB07431,1927,35.601086,139.542333,1,157
JOB07432,1258,35.616165,139.863294,1,164
JOB07433,1226,35.621897,139.467905,0,156
JOB07434,1826,35.565104,139.993817,1,158
JOB07435,1477,35.776437,139.566445,1,165
JOB07436,1598,35.742295,139.846539,1,177
JOB07437,1323,34.799409,135.707760,0,169
JOB07438,1219,39.161958,141.273291,0,118
JOB07439,1786,35.183065,135.386995,0,131
JOB07440,1087,31.934564,131.113588,0,179
JOB07441,1745,34.807385,137.255258,0,135
JOB07442,1623,35.730891,139.815003,1,180
JOB07443,1547,35.848725,139.478661,1,144
JOB07444,1313,34.810732,136.856373,1,205
JOB07445,1382,35.800230,139.956472,0,137
JOB07446,1617,35.532560,139.674165,0,141
JOB07447,1663,34.847593,135.128702,0,126
JOB07448,1778,35.788687,139.889456,0,138
JOB07449,1481,35.477115,139.483547,0,170
JOB07450,1177,35.124711,136.969766,0,139
JOB07451,1662,35.072567,135.889112,1,174
JOB07452,1689,35.129342,135.114173,1,172
JOB07453,1052,40.555967,140.514845,1,145
JOB07454,1733,35.322881,137.293838,0,145
JOB07455,1443,32.441800,130.524778,0,116
JOB07456,1418,35.709273,140.018368,1,214
JOB07457,1550,35.771099,140.026849,0,181
JOB07458,1500,35.840675,139.823957,0,138
JOB07459,1247,32.125731,130.974298,0,162
JOB07460,1131,35.257027,136.943548,0,156
JOB07461,1358,34.633495,135.965611,0,158
JOB07462,1771,34.891832,135.694003,0,138
JOB07463,1538,35.009443,135.915296,0,177
JOB07464,1333,35.862928,140.041115,1,210
JOB07465,1122,38.152511,141.427147,1,125
JOB07466,1270,35.596461,139.903197,0,144
JOB07467,1594,35.450976,139.989172,0,187
JOB07468,1409,35.583323,139.634783,1,166
JOB07469,1189,38.703513,141.599879,0,153
JOB07470,1175,35.297479,137.051977,0,153
JOB07471,1682,34.829139,135.670677,0,164
JOB07472,1765,35.896124,139.665545,1,191
JOB07473,1510,32.894741,131.306285,0,160
JOB07474,1670,34.992704,135.867450,0,142
JOB07475,1559,35.601766,139.791524,0,161
JOB07476,1282,33.111589,131.336630,0,157
JOB07477,1424,35.481300,140.020935,1,189
JOB07478,1106,35.334944,136.875275,0,169
JOB07479,1568,35.640123,139.557007,0,171
JOB07480,1726,35.478429,139.823491,1,175
JOB07481,1615,34.583274,135.405920,0,162
JOB07482,1348,33.168430,130.629417,0,164
JOB07483,1267,35.202193,137.287493,0,133
JOB07484,1570,35.746458,139.975925,1,197
JOB07485,1544,35.673140,139.845170,0,131
JOB07486,1378,34.880677,135.879091,1,192
JOB07487,1336,34.682872,136.754672,0,136
JOB07488,1612,34.738822,136.908312,0,143
JOB07489,1310,34.676774,135.940818,1,176
JOB07490,1347,32.041632,131.107800,0,159
JOB07491,1885,35.772098,139.998501,1,180
JOB07492,1864,35.589926,139.748483,1,191
JOB07493,1707,34.832493,135.889014,1,163
JOB07494,1212,35.527609,139.656948,0,137
JOB07495,1280,34.991269,135.486186,0,128
JOB07496,1395,34.816591,135.524890,0,169
JOB07497,1075,40.118634,140.832358,0,151
JOB07498,1328,34.859672,136.943271,1,183
JOB07499,1514,39.726244,141.473203,1,150
JOB07500,1330,34.922412,137.081796,1,197
JOB07501,1858,35.494576,139.989098,0,186
JOB07502,1327,34.601156,135.115123,0,131
JOB07503,1409,39.196435,140.713863,0,143
JOB07504,1296,39.203212,141.780422,1,160
JOB07505,1658,35.279640,137.046692,1,136
JOB07506,1431,38.776120,141.416203,1,155
JOB07507,1438,34.793949,137.046164,1,164
JOB07508,1245,35.850393,139.924817,0,153
JOB07509,1549,35.470639,139.756793,0,183
JOB07510,1758,35.681139,139.903696,0,156
JOB07511,1402,40.412126,140.453827,0,130
JOB07512,1142,35.105887,136.618780,0,142
JOB07513,1398,39.028586,141.361381,0,123
JOB07514,1369,35.761817,140.017387,0,182
JOB07515,1506,35.854387,140.046135,0,185
JOB07516,1610,34.815514,135.230780,0,181
JOB07517,1113,38.644984,141.687454,1,124
JOB07518,1817,35.704141,139.646056,1,160
JOB07519,1180,34.607279,136.922261,0,136
JOB07520,1706,34.965566,135.150342,1,173
JOB07521,1203,31.473906,131.736812,0,179
JOB07522,1744,35.228196,135.990359,1,190
JOB07523,1394,35.836881,139.950294,0,146
JOB07524,1377,35.337424,136.766192,1,155
JOB07525,1323,31.974915,130.922171,0,125
JOB07526,1219,34.587272,135.757299,0,139
JOB07527,1837,35.646850,139.990856,1,179
JOB07528,1593,35.092500,135.890192,0,172
JOB07529,1638,35.476138,139.797848,0,156
JOB07530,1547,35.533450,139.947798,1,209
JOB07531,1632,35.523951,139.971575,1,160
JOB07532,1304,35.883912,139.920143,0,139
JOB07533,1510,35.265125,137.102622,1,188
JOB07534,1390,35.756124,139.595965,1,191
JOB07535,1354,35.450208,139.857385,1,191
JOB07536,1731,35.613454,139.531562,1,172
JOB07537,1633,34.953461,135.796911,1,177
JOB07538,1842,35.126212,135.372918,1,194
JOB07539,1465,38.310623,141.698963,1,170
JOB07540,1537,34.782422,135.209827,0,163
JOB07541,1711,34.935643,135.346290,1,197
JOB07542,1304,35.502505,140.014549,0,135
JOB07543,1440,35.058926,136.672879,0,141
JOB07544,1045,38.801289,141.725264,0,148
JOB07545,1251,35.794324,139.856972,0,151
JOB07546,1439,39.786656,141.541551,0,145
JOB07547,1395,34.902994,136.810733,1,191
JOB07548,1599,34.633500,135.415394,0,160
JOB07549,1822,35.155910,136.608117,1,155
JOB07550,1263,35.635546,139.585249,0,142
JOB07551,1531,33.681206,130.906901,1,177
JOB07552,1349,35.521788,139.597837,0,134
JOB07553,1014,32.080672,131.571307,0,168
JOB07554,1686,35.690267,139.487705,0,145
JOB07555,1319,35.238509,137.146483,1,173
JOB07556,1462,38.922907,141.600038,1,161
JOB07557,1653,35.176997,135.373622,1,201
JOB07558,1525,39.246441,140.892948,1,149
JOB07559,1506,34.614596,135.207809,0,180
JOB07560,1075,39.636798,140.212712,0,170
JOB07561,1561,33.347996,131.369392,1,144
JOB07562,1579,34.659081,135.572545,0,182
JOB07563,1096,40.209293,141.673951,0,140
JOB07564,1661,35.128989,135.661990,1,188
JOB07565,1705,34.663514,135.538334,0,129
JOB07566,1643,35.696087,139.592857,1,157
JOB07567,1467,35.756114,139.585099,0,134
JOB07568,1856,35.811901,139.720215,1,190
JOB07569,1297,31.310163,130.831886,1,182
JOB07570,1255,39.569902,141.744112,0,164
JOB07571,1233,35.188922,135.369929,0,150
JOB07572,1586,35.623826,140.033655,0,156
JOB07573,1803,35.562764,139.570813,1,158
JOB07574,1392,35.621372,139.651655,0,132
JOB07575,1698,34.792185,136.728820,1,202
JOB07576,1444,35.854539,139.757730,0,142
JOB07577,1801,35.692459,139.999991,0,152
JOB07578,1251,40.652778,140.244445,0,110
JOB07579,1536,35.463270,139.789934,0,177
JOB07580,1787,35.454051,139.724205,0,187
JOB07581,1668,35.118346,137.088781,0,158
JOB07582,1435,34.572422,135.243635,1,165
JOB07583,1259,35.104703,135.362619,0,150
JOB07584,1358,35.890456,139.607403,0,144
JOB07585,1409,35.508963,139.971462,1,181
JOB07586,1063,38.827238,140.805963,0,146
JOB07587,1657,34.651712,135.965209,0,146
JOB07588,1646,35.087192,136.782157,0,138
JOB07589,1825,35.858505,139.750547,1,192
JOB07590,1299,34.864540,135.290487,1,166
JOB07591,1328,40.691034,141.502913,0,110
JOB07592,1641,35.284474,137.079762,0,124
JOB07593,1448,34.841856,135.621818,0,181
JOB07594,1890,35.830392,139.623041,0,150
JOB07595,1451,34.854092,135.580345,1,140
JOB07596,1172,32.466164,130.574717,1,166
JOB07597,1403,40.488297,140.510695,1,152
JOB07598,1011,40.485857,141.028736,0,139
JOB07599,1611,34.926495,136.676322,1,170
JOB07600,1320,34.772929,137.067732,1,158
JOB07601,1533,32.260043,131.640475,1,182
JOB07602,1337,34.559050,135.997103,0,148
JOB07603,1136,39.750964,140.807852,1,141
JOB07604,1196,35.011533,136.926986,0,145
JOB07605,1344,35.297523,137.025763,0,174
JOB07606,1400,34.602229,136.770689,0,169
JOB07607,1324,35.132458,135.723834,1,170
JOB07608,1188,34.552352,135.472567,1,177
JOB07609,1476,34.684602,135.741547,1,169
JOB07610,1474,35.599692,139.760614,0,164
JOB07611,1606,35.354124,137.177654,0,127
JOB07612,1637,34.557750,135.439310,0,129
JOB07613,1056,39.315257,141.188485,0,122
JOB07614,1283,34.782176,136.855261,0,176
JOB07615,1194,38.515122,140.488730,1,197
JOB07616,1271,31.316040,130.198315,1,158
JOB07617,1382,35.893135,139.486449,1,223
JOB07618,1432,35.620521,139.847973,1,161
JOB07619,1501,32.923367,130.171746,1,181
JOB07620,1615,35.158387,135.399803,1,193
JOB07621,1673,35.661786,139.550628,0,141
JOB07622,1383,38.788901,141.600404,1,135
JOB07623,1521,35.700260,139.973143,0,146
JOB07624,1409,40.510965,140.458447,1,130
JOB07625,1208,38.195611,140.341892,1,157
JOB07626,1626,34.750652,135.739567,1,197
JOB07627,1420,34.789441,135.484221,1,163
JOB07628,1577,35.109402,136.623314,0,142
JOB07629,1352,35.564111,139.461104,0,188
JOB07630,1535,34.968298,135.551088,1,144
JOB07631,1632,35.490776,139.738393,0,138
JOB07632,1853,35.712761,139.524751,0,153
JOB07633,1062,38.407509,140.700214,1,170
JOB07634,1246,35.685927,139.686246,0,153
JOB07635,1678,35.878815,139.748620,1,164
JOB07636,1205,31.723492,131.617700,1,156
JOB07637,1455,35.451484,140.026885,0,132
JOB07638,1130,33.236991,131.689812,0,146
JOB07639,1617,34.698991,136.810540,1,155
JOB07640,1514,34.945257,135.612053,1,182
JOB07641,1733,35.682146,139.597850,0,161
JOB07642,1575,35.124306,135.374724,0,139
JOB07643,1296,35.598966,139.994616,0,184
JOB07644,1289,35.377825,136.676678,0,162
JOB07645,1575,34.828305,135.538278,0,153
JOB07646,1207,34.672108,136.877992,0,163
JOB07647,1354,34.661115,135.862759,0,158
JOB07648,1851,35.635968,139.537310,1,190
JOB07649,1226,39.285803,140.619759,0,127
JOB07650,1387,40.733308,141.263934,0,118
JOB07651,1626,35.879884,139.689845,0,155
JOB07652,1323,39.870573,140.474098,1,161
JOB07653,1931,35.613643,139.678053,1,144
JOB07654,1468,35.649903,139.613536,0,147
JOB07655,1716,35.579862,139.511149,1,211
JOB07656,1231,34.627743,135.540134,0,135
JOB07657,1084,40.558444,141.415530,0,165
JOB07658,1333,35.200888,136.702695,0,179
JOB07659,1691,35.091579,135.294851,1,204
JOB07660,1712,34.999475,137.105822,0,130
JOB07661,1474,35.359983,136.989418,0,146
JOB07662,1708,35.835977,139.560362,0,156
JOB07663,1316,35.012207,136.615679,0,131
JOB07664,1685,35.334530,137.022409,0,177
JOB07665,1375,35.222656,136.867007,1,182
JOB07666,1727,34.996940,136.676241,1,166
JOB07667,1229,34.619285,135.182883,0,157
JOB07668,1508,35.721813,139.984510,0,183
JOB07669,1835,34.778036,135.178283,1,157
JOB07670,1548,35.500306,139.878257,1,195
JOB07671,1493,34.978897,136.664715,1,150
JOB07672,1769,35.602852,139.652797,0,165
JOB07673,1810,35.527349,139.467551,0,183
JOB07674,1177,40.827883,140.822461,1,154
JOB07675,1498,35.072134,135.224483,0,178
JOB07676,1689,35.522907,139.527614,1,178
JOB07677,1204,34.976189,135.488784,0,151
JOB07678,1252,35.752145,139.756930,1,184
JOB07679,1657,35.211141,135.867889,0,167
JOB07680,1325,38.109423,141.076944,1,149
JOB07681,1627,35.560724,139.911603,1,166
JOB07682,1562,35.216075,135.629044,0,142
JOB07683,1678,35.545542,139.524931,1,204
JOB07684,1459,34.611069,135.855316,0,177
JOB07685,1334,39.925241,140.277850,0,126
JOB07686,1550,39.244966,141.423238,1,153
JOB07687,1598,35.037152,137.199090,0,154
JOB07688,1579,35.160525,137.162756,0,171
JOB07689,1456,35.627998,139.924011,0,179
JOB07690,1781,35.638343,139.990441,0,148
JOB07691,1245,33.474030,131.224514,1,150
JOB07692,1409,34.699119,135.967069,0,179
JOB07693,1630,35.012640,135.783523,1,198
JOB07694,1540,35.806515,139.668033,0,169
JOB07695,1424,38.363461,141.732041,1,137
JOB07696,1655,34.741029,135.316554,0,126
JOB07697,1731,34.947558,136.787238,0,130
JOB07698,1265,40.619807,141.383736,1,181
JOB07699,1666,33.448433,131.460772,1,160
JOB07700,1842,35.751145,139.758477,0,158
JOB07701,1629,35.451892,139.849883,1,154
JOB07702,1166,34.763840,137.272397,0,178
JOB07703,1478,35.495923,139.941250,0,178
JOB07704,1338,35.837553,139.478274,0,132
JOB07705,1654,34.772702,136.903004,0,141
JOB07706,1615,34.558212,135.129042,0,184
JOB07707,1238,35.707388,139.768452,0,144
JOB07708,1732,35.621135,139.720845,1,177
JOB07709,1417,33.658305,130.123113,1,200
JOB07710,1535,35.342184,137.024570,1,156
JOB07711,1779,34.830197,136.620388,1,165
JOB07712,1405,35.488435,139.903312,1,156
JOB07713,1461,35.300847,137.102278,1,143
JOB07714,1576,34.558731,135.125210,0,180
JOB07715,1622,34.797489,137.082276,1,145
JOB07716,1483,32.457127,130.570058,0,142
JOB07717,1531,34.990338,136.862886,1,196
JOB07718,1189,39.910444,140.802106,0,119
JOB07719,1201,31.937353,130.941845,0,140
JOB07720,1225,34.733191,136.604040,0,153
JOB07721,1782,35.733164,139.534893,0,160
JOB07722,1830,35.062397,135.218190,1,211
JOB07723,1512,35.007165,136.815112,1,182
JOB07724,1632,34.976714,136.850764,0,122
JOB07725,1572,34.663258,135.651889,0,128
JOB07726,1140,31.470517,131.033776,0,179
JOB07727,1779,35.199114,135.221426,0,169
JOB07728,1547,35.656389,139.716631,0,147
JOB07729,1366,35.555321,139.865701,1,144
JOB07730,1582,34.877081,136.994633,0,169
JOB07731,1307,34.620839,135.548768,0,131
JOB07732,1893,35.659935,139.777865,0,149
JOB07733,1631,34.650576,135.939066,0,166
JOB07734,1780,34.980530,135.342798,0,149
JOB07735,1750,35.722923,139.740294,0,181
JOB07736,1631,35.870262,139.722840,1,176
JOB07737,1044,32.039412,131.099559,0,175
JOB07738,1870,35.498458,139.764532,0,183
JOB07739,1511,35.173137,135.273125,0,174
JOB07740,1612,34.972586,136.932245,0,133
JOB07741,1538,35.145760,137.100460,0,151
JOB07742,1574,35.011030,135.891449,1,173
JOB07743,1676,35.144082,135.182003,0,171
JOB07744,1368,35.715407,139.924893,1,192
JOB07745,1426,31.476328,131.256439,1,191
JOB07746,1390,35.887138,139.522858,1,178
JOB07747,1113,40.189464,141.166165,0,130
JOB07748,1460,35.497205,140.031144,1,159
JOB07749,1604,35.749874,139.481696,1,185
JOB07750,1741,34.876808,136.605348,0,168
JOB07751,1393,35.673606,139.683751,1,172
JOB07752,1442,31.343204,130.609202,0,168
JOB07753,1348,35.640481,139.644083,1,198
JOB07754,1485,35.462530,139.876591,0,187
JOB07755,1560,34.826873,135.980700,0,128
JOB07756,1182,34.788165,135.274024,0,178
JOB07757,1512,35.742224,139.780705,1,196
JOB07758,1257,35.575581,139.740465,0,167
JOB07759,1917,35.554985,139.648924,1,187
JOB07760,1366,35.527955,139.484863,0,161
JOB07761,1184,35.219195,137.267544,0,172
JOB07762,1912,35.737960,139.730369,1,176
JOB07763,1050,39.553043,141.035667,1,157
JOB07764,1737,34.675572,135.398862,0,140
JOB07765,1449,31.950479,131.317528,0,137
JOB07766,1263,34.554686,135.197991,0,175
JOB07767,1443,34.785207,135.876254,0,180
JOB07768,1370,34.890179,135.388196,0,178
JOB07769,1030,31.899660,130.563388,0,129
JOB07770,1274,32.896018,131.065960,0,133
JOB07771,1376,31.405512,130.363354,0,118
JOB07772,1213,35.092436,135.551966,1,171
JOB07773,1355,35.235619,135.506190,0,128
JOB07774,1335,31.585213,131.415395,0,123
JOB07775,1330,38.598662,140.487270,1,145
JOB07776,1199,40.432131,140.706324,0,111
JOB07777,1944,35.761341,139.781580,1,140
JOB07778,1683,32.220439,130.103067,1,164
JOB07779,1501,34.710036,135.107525,0,156
JOB07780,1363,35.357581,137.001339,1,134
JOB07781,1389,34.928193,135.853004,0,158
JOB07782,1691,34.712090,135.757154,0,138
JOB07783,1264,34.606489,137.089756,0,142
JOB07784,1352,32.244423,130.844170,1,167
JOB07785,1679,35.770669,139.906150,1,147
JOB07786,1848,35.798526,140.006061,1,183
JOB07787,1278,31.460362,131.492023,0,132
JOB07788,1253,35.212027,135.164510,1,193
JOB07789,1259,38.163167,140.792823,0,155
JOB07790,1609,35.156544,136.652074,1,169
JOB07791,1694,34.833357,136.884933,0,161
JOB07792,1553,35.732791,140.006839,0,148
JOB07793,1901,35.871672,139.880917,1,171
JOB07794,1373,34.814225,135.369226,1,164
JOB07795,1240,40.374153,141.682653,0,110
JOB07796,1396,35.080041,135.416986,1,137
JOB07797,1518,32.874135,131.186983,0,162
JOB07798,1563,35.805734,139.909191,0,176
JOB07799,1678,35.574601,139.908104,1,200
JOB07800,1467,35.863985,139.855091,0,134
JOB07801,1527,32.617656,130.685571,1,183
JOB07802,1316,39.001111,141.721588,1,144
JOB07803,1316,39.035493,141.281510,1,172
JOB07804,1500,35.698381,139.690914,0,170
JOB07805,1639,35.601912,139.722023,1,199
JOB07806,1235,34.776568,135.754470,0,152
JOB07807,1429,35.870142,139.663862,0,134
JOB07808,1853,35.731246,139.729672,0,159
JOB07809,1143,40.284698,140.326743,0,160
JOB07810,1653,35.848028,139.491696,0,152
JOB07811,1649,35.884492,139.967630,1,151
JOB07812,1751,35.366347,136.701279,1,151
JOB07813,1674,34.582965,135.193267,0,125
JOB07814,1668,35.715929,139.679120,1,191
JOB07815,1672,35.213704,137.158403,0,158
JOB07816,1266,35.748427,139.539870,0,176
JOB07817,1570,34.699587,135.947750,1,195
JOB07818,1399,35.480010,139.511640,1,192
JOB07819,1372,35.034120,135.186563,0,171
JOB07820,1758,35.039830,136.927935,1,188
JOB07821,1473,34.800350,135.566121,1,166
JOB07822,1444,35.512898,139.704094,1,169
JOB07823,1266,39.588874,141.463701,0,160
JOB07824,1462,34.843396,137.143538,1,171
JOB07825,1151,32.885675,130.322511,0,129
JOB07826,1643,34.684047,135.662309,0,166
JOB07827,1668,35.615545,139.610771,0,181
JOB07828,1479,34.809503,135.197036,0,127
JOB07829,1540,35.130563,135.312250,0,133
JOB07830,1414,34.608419,135.226492,1,185
JOB07831,1489,34.884701,135.526166,1,175
JOB07832,1333,34.945254,136.930307,0,155
JOB07833,1334,39.406250,141.110993,1,134
JOB07834,1465,38.198595,140.740783,1,186
JOB07835,1654,35.046536,137.016605,1,173
JOB07836,1706,34.572819,135.550651,1,143
JOB07837,1622,35.842826,140.031109,0,160
JOB07838,1381,40.251109,140.671260,0,168
JOB07839,1129,38.819176,140.962000,0,120
JOB07840,1619,35.058925,135.732593,0,162
JOB07841,1794,35.748719,139.614849,0,134
JOB07842,1350,35.674302,139.801961,0,137
JOB07843,1290,35.207927,136.623949,0,142
JOB07844,1823,35.011495,136.740747,1,183
JOB07845,1460,34.827460,135.651790,0,151
JOB07846,1523,34.848336,135.116453,0,141
JOB07847,1381,39.579618,141.673421,0,130
JOB07848,1788,35.802444,139.574999,0,173
JOB07849,1425,35.106529,136.930338,1,202
JOB07850,1404,32.714432,131.359615,1,187
JOB07851,1295,35.541156,139.513200,0,161
JOB07852,1643,35.216171,135.429483,1,178
JOB07853,1547,35.191539,135.288216,0,168
JOB07854,1498,33.677237,131.769638,0,119
JOB07855,1234,35.532021,139.937719,0,181
JOB07856,1303,32.957029,131.162876,1,185
JOB07857,1342,35.310588,137.021039,0,138
JOB07858,1543,35.561184,139.710061,1,158
JOB07859,1168,34.758806,135.200809,0,169
JOB07860,1725,35.118798,137.217979,1,177
JOB07861,1294,34.783778,137.175419,0,129
JOB07862,1897,35.509269,139.724080,1,167
JOB07863,1342,39.934002,140.265055,0,114
JOB07864,1430,34.669775,135.341563,0,133
JOB07865,1838,34.673897,136.722205,1,165
JOB07866,1259,35.553331,139.673842,0,159
JOB07867,1354,34.927482,136.731231,1,164
JOB07868,1584,35.612192,139.813403,0,137
JOB07869,1466,38.663278,140.534255,1,136
JOB07870,1058,32.202835,131.507071,0,137
JOB07871,1629,35.753507,139.834511,0,184
JOB07872,1678,32.167316,131.402452,1,186
JOB07873,1388,35.528295,139.750477,1,178
JOB07874,1521,35.462498,139.881458,0,159
JOB07875,1386,35.125559,135.192012,0,150
JOB07876,1498,32.274079,130.235331,0,118
JOB07877,1959,35.854768,140.034770,1,213
JOB07878,1266,35.687002,139.575351,0,141
JOB07879,1405,38.022385,140.608173,1,137
JOB07880,1496,35.825966,139.623031,0,142
JOB07881,1931,35.201061,135.705946,1,144
JOB07882,1639,34.777578,135.517090,0,154
JOB07883,1801,34.698199,135.631023,1,194
JOB07884,1661,35.151558,135.609245,0,147
JOB07885,1861,35.748091,139.993289,1,218
JOB07886,1879,35.547170,139.974877,1,175
JOB07887,1367,35.015117,136.985888,0,135
JOB07888,1194,33.471610,130.810490,1,163
JOB07889,1805,35.141959,135.558869,1,150
JOB07890,1404,35.738533,139.935593,1,157
JOB07891,1632,35.479162,139.826249,1,161
JOB07892,1614,34.954083,135.537285,0,163
JOB07893,1442,35.494210,139.460918,0,138
JOB07894,1560,35.718652,139.748839,1,209
JOB07895,1416,34.757723,135.888621,0,163
JOB07896,1446,33.170765,131.414554,0,146
JOB07897,1706,35.790007,139.693776,0,162
JOB07898,1652,35.160890,135.629615,0,146
JOB07899,1348,34.990130,136.950923,0,159
JOB07900,1687,35.662496,139.854928,1,171
JOB07901,1918,35.894520,139.830647,1,160
JOB07902,1603,35.238706,135.502207,1,163
JOB07903,1253,35.388982,136.831861,0,125
JOB07904,1471,35.140755,137.203984,0,146
JOB07905,1719,35.701287,139.868227,0,141
JOB07906,1375,38.165962,140.564151,1,195
JOB07907,1899,35.747506,139.981725,1,156
JOB07908,1596,34.972462,137.171464,0,147
JOB07909,1601,35.472460,139.474408,0,164
JOB07910,1155,34.989016,135.444261,0,138
JOB07911,1593,33.448609,130.779985,1,174
JOB07912,1404,35.488583,139.658053,0,178
JOB07913,1383,34.608862,135.906807,1,199
JOB07914,1665,35.611530,139.744061,1,196
JOB07915,1461,35.491808,139.587920,1,153
JOB07916,1743,35.868170,139.660588,1,176
JOB07917,1725,34.949595,135.156423,1,161
JOB07918,1608,34.813355,137.120621,0,121
JOB07919,1633,35.520044,139.862670,1,196
JOB07920,1588,35.350425,137.193102,0,159
JOB07921,1434,39.091320,140.873716,0,134
JOB07922,1167,39.798218,141.091443,1,152
JOB07923,1424,35.222733,135.834684,1,159
JOB07924,1854,35.549688,139.546713,1,190
JOB07925,1752,35.063566,135.506774,1,202
JOB07926,1044,40.826034,140.350518,0,163
JOB07927,1484,35.734143,139.461897,0,134
JOB07928,1447,34.764831,135.118137,1,165
JOB07929,1119,33.699502,130.777286,1,172
JOB07930,1633,35.637474,139.565698,1,177
JOB07931,1835,35.855727,139.773373,0,177
JOB07932,1682,35.467537,139.862117,0,167
JOB07933,1539,35.494020,139.718937,1,160
JOB07934,1735,35.246750,135.672324,1,187
JOB07935,1313,33.117296,130.827216,1,181
JOB07936,1297,34.573786,135.345864,0,139
JOB07937,1159,31.990757,130.739247,0,166
JOB07938,1402,34.577568,135.727884,0,132
JOB07939,1355,38.983141,141.571792,1,140
JOB07940,1738,35.221781,136.734608,1,149
JOB07941,1853,35.463384,139.526751,0,156
JOB07942,1276,33.080805,130.911909,1,174
JOB07943,2045,35.677339,140.047645,1,201
JOB07944,1444,35.220753,135.357910,0,131
JOB07945,1677,35.530964,139.809763,0,147
JOB07946,1587,35.666821,139.564574,0,182
JOB07947,1395,31.310573,131.344237,0,117
JOB07948,1395,38.784246,141.407147,0,153
JOB07949,1275,34.761501,135.199215,0,143
JOB07950,1439,40.624615,141.059016,0,165
JOB07951,1377,34.669748,136.879071,0,147
JOB07952,1409,33.646965,130.807630,0,146
JOB07953,1491,34.736065,135.583817,1,203
JOB07954,1261,34.910047,136.718228,0,145
JOB07955,1243,39.154587,141.664017,1,159
JOB07956,1598,35.790632,139.618572,1,212
JOB07957,1428,31.980044,131.602602,0,136
JOB07958,1369,39.181440,141.743686,1,133
JOB07959,1541,34.684467,135.260100,1,163
JOB07960,1551,35.216949,136.650096,0,165
JOB07961,1750,34.771786,135.385489,0,170
JOB07962,1604,35.230884,137.251935,0,132
JOB07963,1363,32.847014,130.441809,0,144
JOB07964,993,40.028002,141.223565,0,132
JOB07965,1172,35.156555,135.475178,0,165
JOB07966,1226,35.196446,135.833573,0,184
JOB07967,1477,38.876973,141.600330,1,136
JOB07968,1667,34.788197,135.736472,1,162
JOB07969,1306,35.057191,135.845704,1,175
JOB07970,1606,34.661094,135.752985,0,127
JOB07971,1593,35.218786,135.150349,0,168
JOB07972,1615,35.893037,139.490346,1,191
JOB07973,1598,35.612243,139.629007,1,184
JOB07974,1679,35.667470,140.019413,0,187
JOB07975,1932,35.619012,139.740115,1,188
JOB07976,1089,32.708476,130.805267,0,167
JOB07977,1361,38.811493,140.801222,0,142
JOB07978,1411,35.624440,139.656422,1,188
JOB07979,1587,35.350882,137.258848,0,131
JOB07980,1604,34.929257,135.221002,0,136
JOB07981,1217,39.872064,141.452834,0,150
JOB07982,1776,35.248185,135.880213,0,158
JOB07983,1573,35.182921,136.746948,0,122
JOB07984,1284,34.680756,135.910463,0,145
JOB07985,1343,38.120833,140.237671,0,157
JOB07986,1447,31.578273,131.070128,0,174
JOB07987,1083,33.682543,130.427839,0,162
JOB07988,1434,40.458099,141.087981,0,113
JOB07989,1354,35.669774,139.809714,0,145
JOB07990,1056,40.130689,141.404814,0,127
JOB07991,1278,35.547763,139.860935,0,160
JOB07992,1336,34.795016,135.145744,0,159
JOB07993,1372,34.817087,135.435943,0,152
JOB07994,1852,34.852222,137.120167,1,186
JOB07995,1137,40.578158,140.488911,0,164
JOB07996,1334,34.685658,137.018544,0,172
JOB07997,1217,39.982960,140.830591,0,117
JOB07998,1026,39.929327,141.246196,0,164
JOB07999,1329,35.231393,135.909102,0,164
JOB08000,1514,34.976941,135.922538,1,177
JOB08001,1578,35.578892,139.903618,0,131
JOB08002,1594,35.843757,139.738166,0,137
JOB08003,1385,35.835312,140.003883,0,170
JOB08004,1207,34.844049,137.254359,1,158
JOB08005,1062,32.627520,130.520922,0,160
JOB08006,1818,34.626119,135.544397,1,164
JOB08007,1202,34.737766,135.426335,0,158
JOB08008,1577,38.592885,141.255219,1,164
JOB08009,1572,35.183630,136.955827,1,174
JOB08010,1417,34.855275,135.863557,1,169
JOB08011,1480,35.713226,139.504998,1,209
JOB08012,1309,35.616149,139.699001,0,175
JOB08013,1787,34.894211,135.612778,1,165
JOB08014,1726,35.242779,135.595830,0,134
JOB08015,1857,35.164667,135.911870,1,162
JOB08016,1579,35.513422,140.000874,1,196
JOB08017,1528,34.856808,135.150918,0,157
JOB08018,1124,40.340271,140.376125,0,172
JOB08019,1602,34.837468,135.765907,0,159
JOB08020,1599,35.743816,139.552940,0,174
JOB08021,1273,38.640079,140.446236,0,154
JOB08022,1494,40.083378,140.891704,1,139
JOB08023,1849,34.770831,136.950555,1,159
JOB08024,2031,35.454636,139.665289,1,173
JOB08025,1499,35.088455,135.511625,0,171
JOB08026,1474,35.790536,139.642062,0,163
JOB08027,1281,34.729568,135.544901,0,161
JOB08028,1212,34.638049,137.261336,0,160
JOB08029,1935,35.670676,139.764171,1,173
JOB08030,1220,34.949462,135.639246,0,136
JOB08031,1493,34.715963,135.110526,0,135
